0,0.018640949,3.45E-05
5.00E-04,0.018640949,3.45E-05
1.00E-03,0.018640949,3.45E-05
0.012931301,0,0
0.013654037,0,0
0.012931301,1.14E-04,4.56E-07
0.013654037,1.14E-04,4.59E-07
0.012931301,2.27E-04,9.07E-07
0.013654037,2.27E-04,9.13E-07
0,0.020222508,3.57E-05
5.00E-04,0.020222508,3.57E-05
1.00E-03,0.020222508,3.57E-05
0,0.021804067,3.67E-05
5.00E-04,0.021804067,3.67E-05
0.001,0.021804067,3.67E-05
0.014450132,0,0
0.015246227,0,0
0.014450132,1.14E-04,4.63E-07
0.015246227,1.14E-04,4.66E-07
0.014450132,2.27E-04,9.20E-07
0.015246227,2.27E-04,9.26E-07
0,0.0236347,3.77E-05
5.00E-04,0.0236347,3.77E-05
0.001,0.0236347,3.77E-05
0,0.025465333,3.86E-05
5.00E-04,0.025465333,3.86E-05
0.001,0.025465333,3.86E-05
0.016123127,0,0
0.017000026,0,0
0.016123127,1.14E-04,4.69E-07
0.017000026,1.14E-04,4.72E-07
0.016123127,2.27E-04,9.33E-07
0.017000026,2.27E-04,9.39E-07
0,0.027584266,3.95E-05
5.00E-04,0.027584266,3.95E-05
0.001,0.027584266,3.95E-05
0,0.029703198,4.02E-05
5.00E-04,0.029703198,4.02E-05
1.00E-03,0.029703198,4.02E-05
0.017965933,0,0
0.018931839,0,0
0.017965933,1.14E-04,4.76E-07
0.018931839,1.14E-04,4.79E-07
0.017965933,2.27E-04,9.46E-07
0.018931839,2.27E-04,9.52E-07
0,0.032155835,4.09E-05
5.00E-04,0.032155835,4.09E-05
1.00E-03,0.032155835,4.09E-05
0,0.034608471,4.14E-05
5.00E-04,0.034608471,4.14E-05
0.001,0.034608471,4.14E-05
0.019995786,0,0
0.021059733,0,0
0.019995786,1.14E-04,4.83E-07
0.021059733,1.14E-04,4.86E-07
0.019995786,2.27E-04,9.60E-07
0.021059733,2.27E-04,9.66E-07
0,0.037447364,4.19E-05
5.00E-04,0.037447364,4.19E-05
1.00E-03,0.037447364,4.19E-05
0,0.040286257,4.23E-05
5.00E-04,0.040286257,4.23E-05
1.00E-03,0.040286257,4.23E-05
0.022231673,0,0
0.023403612,0,0
0.022231673,1.14E-04,4.90E-07
0.023403612,1.14E-04,4.92E-07
0.022231673,2.27E-04,9.74E-07
0.023403612,2.27E-04,9.79E-07
0,0.043572238,4.26E-05
5.00E-04,0.043572238,4.26E-05
1.00E-03,0.043572238,4.26E-05
0,0.046858218,4.29E-05
5.00E-04,0.046858218,4.29E-05
0.001,0.046858218,4.29E-05
0.024694506,0,0
0.025985399,0,0
0.024694506,1.14E-04,4.97E-07
0.025985399,1.14E-04,4.99E-07
0.024694506,2.27E-04,9.87E-07
0.025985399,2.27E-04,9.92E-07
0,0.050661696,4.30E-05
5.00E-04,0.050661696,4.30E-05
0.001,0.050661696,4.30E-05
0,0.054465174,4.31E-05
5.00E-04,0.054465174,4.31E-05
0.001,0.054465174,4.31E-05
0.02740732,0,0
0.02882924,0,0
0.02740732,1.14E-04,5.03E-07
0.02882924,1.14E-04,5.05E-07
0.02740732,2.27E-04,1.00E-06
0.02882924,2.27E-04,1.00E-06
0,0.058867649,4.31E-05
5.00E-04,0.058867649,4.31E-05
0.001,0.058867649,4.31E-05
0,0.063270123,4.31E-05
5.00E-04,0.063270123,4.31E-05
0.001,0.063270123,4.31E-05
0.030395488,0,0
0.031961736,0,0
0.030395488,1.14E-04,5.09E-07
0.031961736,1.14E-04,5.11E-07
0.030395488,2.27E-04,1.01E-06
0.031961736,2.27E-04,1.02E-06
0,0.068365928,4.30E-05
5.00E-04,0.068365928,4.30E-05
1.00E-03,0.068365928,4.30E-05
0,0.073461733,4.29E-05
5.00E-04,0.073461733,4.29E-05
1.00E-03,0.073461733,4.29E-05
0.033686961,0,0
0.035412185,0,0
0.033686961,1.14E-04,5.15E-07
0.035412185,1.14E-04,5.17E-07
0.033686961,2.27E-04,1.02E-06
0.035412185,2.27E-04,1.03E-06
0,0.079360058,4.27E-05
5.00E-04,0.079360058,4.27E-05
0.001,0.079360058,4.27E-05
0,0.085258383,4.25E-05
5.00E-04,0.085258383,4.25E-05
0.001,0.085258383,4.25E-05
0.037312523,0,0
0.03921286,0,0
0.037312523,1.14E-04,5.21E-07
0.03921286,1.14E-04,5.22E-07
0.037312523,2.27E-04,1.03E-06
0.03921286,2.27E-04,1.04E-06
0,0.092085615,4.22E-05
5.00E-04,0.092085615,4.22E-05
0.001,0.092085615,4.22E-05
0,0.098912846,4.19E-05
5.00E-04,0.098912846,4.19E-05
0.001,0.098912846,4.19E-05
0.041306085,0,0
0.04339931,0,0
0.041306085,1.14E-04,5.26E-07
0.04339931,1.14E-04,5.27E-07
0.041306085,2.27E-04,1.04E-06
0.04339931,2.27E-04,1.05E-06
0,0.106815275,4.16E-05
5.00E-04,0.106815275,4.16E-05
0.001,0.106815275,4.16E-05
0,0.114717703,4.12E-05
5.00E-04,0.114717703,4.12E-05
0.001,0.114717703,4.12E-05
0.045705,0,0
0.04801069,0,0
0.045705,1.14E-04,5.30E-07
0.04801069,1.14E-04,5.31E-07
0.045705,2.27E-04,1.05E-06
0.04801069,2.27E-04,1.06E-06
0,0.123864657,4.08E-05
5.00E-04,0.123864657,4.08E-05
0.001,0.123864657,4.08E-05
0,0.133011611,4.04E-05
5.00E-04,0.133011611,4.04E-05
0.001,0.133011611,4.04E-05
0.050550411,0,0
0.053090132,0,0
0.050550411,1.14E-04,5.34E-07
0.053090132,1.14E-04,5.35E-07
0.050550411,2.27E-04,1.06E-06
0.053090132,2.27E-04,1.06E-06
0,0.143599087,3.99E-05
5.00E-04,0.143599087,3.99E-05
0.001,0.143599087,3.99E-05
0,0.154186562,3.94E-05
5.00E-04,0.154186562,3.94E-05
0.001,0.154186562,3.94E-05
0.055887639,0,0
0.058685146,0,0
0.055887639,1.14E-04,5.37E-07
0.058685146,1.14E-04,5.39E-07
0.055887639,2.27E-04,1.07E-06
0.058685146,2.27E-04,1.07E-06
0,0.166441422,3.89E-05
5.00E-04,0.166441422,3.89E-05
0.001,0.166441422,3.89E-05
0,0.178696282,3.84E-05
5.00E-04,0.178696282,3.84E-05
0.001,0.178696282,3.84E-05
0.061766604,0,0
0.064848062,0,0
0.061766604,1.14E-04,5.40E-07
0.064848062,1.14E-04,5.41E-07
0.061766604,2.27E-04,1.07E-06
0.064848062,2.27E-04,1.08E-06
0,0.192881117,3.78E-05
5.00E-04,0.192881117,3.78E-05
0.001,0.192881117,3.78E-05
0,0.207065952,3.73E-05
5.00E-04,0.207065952,3.73E-05
1.00E-03,0.207065952,3.73E-05
0.068242293,0,0
0.071636524,0,0
0.068242293,1.14E-04,5.43E-07
0.071636524,1.14E-04,5.44E-07
0.068242293,2.27E-04,1.08E-06
0.071636524,2.27E-04,1.08E-06
0,0.223484707,3.67E-05
5.00E-04,0.223484707,3.67E-05
1.00E-03,0.223484707,3.67E-05
0,0.239903461,3.61E-05
5.00E-04,0.239903461,3.61E-05
0.001,0.239903461,3.61E-05
0.075375274,0,0
0.079114025,0,0
0.075375274,1.14E-04,5.45E-07
0.079114025,1.14E-04,5.46E-07
0.075375274,2.27E-04,1.08E-06
0.079114025,2.27E-04,1.09E-06
0,0.258907948,3.55E-05
5.00E-04,0.258907948,3.55E-05
0.001,0.258907948,3.55E-05
0,0.277912435,3.49E-05
5.00E-04,0.277912435,3.49E-05
0.001,0.277912435,3.49E-05
0.083232264,0,0
0.087350503,0,0
0.083232264,1.14E-04,5.47E-07
0.087350503,1.14E-04,5.47E-07
0.083232264,2.27E-04,1.09E-06
0.087350503,2.27E-04,1.09E-06
0,0.299909871,3.44E-05
5.00E-04,0.299909871,3.44E-05
0.001,0.299909871,3.44E-05
0,0.321907308,3.38E-05
5.00E-04,0.321907308,3.38E-05
0.001,0.321907308,3.38E-05
0.09188675,0,0
0.096422997,0,0
0.09188675,1.14E-04,5.48E-07
0.096422997,1.14E-04,5.49E-07
0.09188675,2.27E-04,1.09E-06
0.096422997,2.27E-04,1.09E-06
0,0.347369043,3.33E-05
5.00E-04,0.347369043,3.33E-05
0.001,0.347369043,3.33E-05
0,0.372830779,3.29E-05
5.00E-04,0.372830779,3.29E-05
0.001,0.372830779,3.29E-05
0.10141968,0,0
0.106416363,0,0
0.10141968,1.14E-04,5.49E-07
0.106416363,1.14E-04,5.49E-07
0.10141968,2.27E-04,1.09E-06
0.106416363,2.27E-04,1.09E-06
0,0.402302393,3.25E-05
5.00E-04,0.402302393,3.25E-05
0.001,0.402302393,3.25E-05
0,0.431774008,3.22E-05
5.00E-04,0.431774008,3.22E-05
0.001,0.431774008,3.22E-05
0.111920217,0,0
0.117424071,0,0
0.111920217,1.14E-04,5.50E-07
0.117424071,1.14E-04,5.50E-07
0.111920217,2.27E-04,1.09E-06
0.117424071,2.27E-04,1.09E-06
0,0.465887004,3.19E-05
5.00E-04,0.465887004,3.19E-05
1.00E-03,0.465887004,3.19E-05
0,0.5,3.19E-05
5.00E-04,0.5,3.19E-05
1.00E-03,0.5,3.19E-05
0.123486575,0,0
0.129549078,0,0
0.123486575,1.14E-04,5.50E-07
0.129549078,1.14E-04,5.50E-07
0.123486575,2.27E-04,1.09E-06
0.129549078,2.27E-04,1.09E-06
0,0.534112996,3.19E-05
5.00E-04,0.534112996,3.19E-05
1.00E-03,0.534112996,3.19E-05
0,0.568225992,3.22E-05
5.00E-04,0.568225992,3.22E-05
1.00E-03,0.568225992,3.22E-05
0.136226935,0,0
0.142904792,0,0
0.136226935,1.14E-04,5.50E-07
0.142904792,1.14E-04,5.51E-07
0.136226935,2.27E-04,1.09E-06
0.142904792,2.27E-04,1.09E-06
0,0.597697607,3.25E-05
5.00E-04,0.597697607,3.25E-05
0.001,0.597697607,3.25E-05
0,0.627169221,3.29E-05
5.00E-04,0.627169221,3.29E-05
0.001,0.627169221,3.29E-05
0.150260462,0,0
0.157616131,0,0
0.150260462,1.14E-04,5.50E-07
0.157616131,1.14E-04,5.50E-07
0.150260462,2.27E-04,1.09E-06
0.157616131,2.27E-04,1.09E-06
0,0.652630957,3.33E-05
5.00E-04,0.652630957,3.33E-05
0.001,0.652630957,3.33E-05
0,0.678092692,3.38E-05
5.00E-04,0.678092692,3.38E-05
1.00E-03,0.678092692,3.38E-05
0.165718413,0,0
0.173820694,0,0
0.165718413,1.14E-04,5.50E-07
0.173820694,1.14E-04,5.50E-07
0.165718413,2.27E-04,1.09E-06
0.173820694,2.27E-04,1.09E-06
0,0.700090129,3.44E-05
5.00E-04,0.700090129,3.44E-05
1.00E-03,0.700090129,3.44E-05
0,0.722087565,3.49E-05
5.00E-04,0.722087565,3.49E-05
0.001,0.722087565,3.49E-05
0.18274537,0,0
0.191670045,0,0
0.18274537,1.14E-04,5.50E-07
0.191670045,1.14E-04,5.50E-07
0.18274537,2.27E-04,1.09E-06
0.191670045,2.27E-04,1.09E-06
0,0.741092052,3.55E-05
5.00E-04,0.741092052,3.55E-05
0.001,0.741092052,3.55E-05
0,0.760096539,3.61E-05
5.00E-04,0.760096539,3.61E-05
0.001,0.760096539,3.61E-05
0.201500589,0,0
0.211331132,0,0
0.201500589,1.14E-04,5.49E-07
0.211331132,1.14E-04,5.49E-07
0.201500589,2.27E-04,1.09E-06
0.211331132,2.27E-04,1.09E-06
0,0.776515293,3.67E-05
5.00E-04,0.776515293,3.67E-05
0.001,0.776515293,3.67E-05
0,0.792934048,3.73E-05
5.00E-04,0.792934048,3.73E-05
0.001,0.792934048,3.73E-05
0.222159491,0,0
0.23298785,0,0
0.222159491,1.14E-04,5.48E-07
0.23298785,1.14E-04,5.48E-07
0.222159491,2.27E-04,1.09E-06
0.23298785,2.27E-04,1.09E-06
0,0.807118883,3.78E-05
5.00E-04,0.807118883,3.78E-05
0.001,0.807118883,3.78E-05
0,0.821303718,3.84E-05
5.00E-04,0.821303718,3.84E-05
0.001,0.821303718,3.84E-05
0.244915304,0,0
0.256842758,0,0
0.244915304,1.14E-04,5.47E-07
0.256842758,1.14E-04,5.47E-07
0.244915304,2.27E-04,1.09E-06
0.256842758,2.27E-04,1.09E-06
0,0.833558578,3.89E-05
5.00E-04,0.833558578,3.89E-05
1.00E-03,0.833558578,3.89E-05
0,0.845813438,3.94E-05
5.00E-04,0.845813438,3.94E-05
1.00E-03,0.845813438,3.94E-05
0.269980867,0,0
0.283118975,0,0
0.269980867,1.14E-04,5.46E-07
0.283118975,1.14E-04,5.46E-07
0.269980867,2.27E-04,1.09E-06
0.283118975,2.27E-04,1.08E-06
0,0.856400913,3.99E-05
5.00E-04,0.856400913,3.99E-05
1.00E-03,0.856400913,3.99E-05
0,0.866988389,4.04E-05
5.00E-04,0.866988389,4.04E-05
1.00E-03,0.866988389,4.04E-05
0.297590622,0,0
0.312062269,0,0
0.297590622,1.14E-04,5.45E-07
0.312062269,1.14E-04,5.44E-07
0.297590622,2.27E-04,1.08E-06
0.312062269,2.27E-04,1.08E-06
0,0.876135343,4.08E-05
5.00E-04,0.876135343,4.08E-05
1.00E-03,0.876135343,4.08E-05
0,0.885282297,4.12E-05
5.00E-04,0.885282297,4.12E-05
1.00E-03,0.885282297,4.12E-05
0.328002811,0,0
0.343943352,0,0
0.328002811,1.14E-04,5.43E-07
0.343943352,1.14E-04,5.43E-07
0.328002811,2.27E-04,1.08E-06
0.343943352,2.27E-04,1.08E-06
0,0.893184725,4.16E-05
5.00E-04,0.893184725,4.16E-05
0.001,0.893184725,4.16E-05
0,0.901087154,4.19E-05
5.00E-04,0.901087154,4.19E-05
0.001,0.901087154,4.19E-05
0.361501883,0,0
0.379060413,0,0
0.361501883,1.14E-04,5.42E-07
0.379060413,1.14E-04,5.41E-07
0.361501883,2.27E-04,1.08E-06
0.379060413,2.27E-04,1.08E-06
0,0.907914385,4.22E-05
5.00E-04,0.907914385,4.22E-05
0.001,0.907914385,4.22E-05
0,0.914741617,4.25E-05
5.00E-04,0.914741617,4.25E-05
0.001,0.914741617,4.25E-05
0.398401162,0,0
0.41774191,0,0
0.398401162,1.14E-04,5.40E-07
0.41774191,1.14E-04,5.39E-07
0.398401162,2.27E-04,1.07E-06
0.41774191,2.27E-04,1.07E-06
0,0.920639942,4.27E-05
5.00E-04,0.920639942,4.27E-05
0.001,0.920639942,4.27E-05
0,0.926538267,4.29E-05
5.00E-04,0.926538267,4.29E-05
0.001,0.926538267,4.29E-05
0.439045775,0,0
0.460349639,0,0
0.439045775,1.14E-04,5.37E-07
0.460349639,1.14E-04,5.36E-07
0.439045775,2.27E-04,1.07E-06
0.460349639,2.27E-04,1.07E-06
0,0.931634072,4.30E-05
5.00E-04,0.931634072,4.30E-05
1.00E-03,0.931634072,4.30E-05
0,0.936729877,4.31E-05
5.00E-04,0.936729877,4.31E-05
1.00E-03,0.936729877,4.31E-05
0.483815878,0,0
0.507282117,0,0
0.483815878,1.14E-04,5.35E-07
0.507282117,1.14E-04,5.34E-07
0.483815878,2.27E-04,1.06E-06
0.507282117,2.27E-04,1.06E-06
0,0.941132351,4.31E-05
5.00E-04,0.941132351,4.31E-05
1.00E-03,0.941132351,4.31E-05
0,0.945534826,4.31E-05
5.00E-04,0.945534826,4.31E-05
1.00E-03,0.945534826,4.31E-05
0.533130215,0,0
0.558978313,0,0
0.533130215,1.14E-04,5.32E-07
0.558978313,1.14E-04,5.31E-07
0.533130215,2.27E-04,1.06E-06
0.558978313,2.27E-04,1.06E-06
0,0.949338304,4.30E-05
5.00E-04,0.949338304,4.30E-05
1.00E-03,0.949338304,4.30E-05
0,0.953141782,4.29E-05
5.00E-04,0.953141782,4.29E-05
1.00E-03,0.953141782,4.29E-05
0.587450033,0,0
0.615921753,0,0
0.587450033,1.14E-04,5.30E-07
0.615921753,1.14E-04,5.28E-07
0.587450033,2.27E-04,1.05E-06
0.615921753,2.27E-04,1.05E-06
0,0.956427762,4.26E-05
5.00E-04,0.956427762,4.26E-05
1.00E-03,0.956427762,4.26E-05
0,0.959713743,4.23E-05
5.00E-04,0.959713743,4.23E-05
0.001,0.959713743,4.23E-05
0.647283396,0,0
0.678645039,0,0
0.647283396,1.14E-04,5.26E-07
0.678645039,1.14E-04,5.25E-07
0.647283396,2.27E-04,1.05E-06
0.678645039,2.27E-04,1.04E-06
0,0.962552636,4.19E-05
5.00E-04,0.962552636,4.19E-05
0.001,0.962552636,4.19E-05
0,0.965391529,4.14E-05
5.00E-04,0.965391529,4.14E-05
0.001,0.965391529,4.14E-05
0.713189937,0,0
0.747734835,0,0
0.713189937,1.14E-04,5.23E-07
0.747734835,1.14E-04,5.21E-07
0.713189937,2.27E-04,1.04E-06
0.747734835,2.27E-04,1.04E-06
0,0.967844165,4.09E-05
5.00E-04,0.967844165,4.09E-05
0.001,0.967844165,4.09E-05
0,0.970296802,4.02E-05
5.00E-04,0.970296802,4.02E-05
0.001,0.970296802,4.02E-05
0.785786093,0,0
0.823837351,0,0
0.785786093,1.14E-04,5.19E-07
0.823837351,1.14E-04,5.17E-07
0.785786093,2.27E-04,1.03E-06
0.823837351,2.27E-04,1.03E-06
0,0.972415734,3.95E-05
5.00E-04,0.972415734,3.95E-05
0.001,0.972415734,3.95E-05
0,0.974534667,3.86E-05
5.00E-04,0.974534667,3.86E-05
0.001,0.974534667,3.86E-05
0.86575087,0,0
0.907664389,0,0
0.86575087,1.14E-04,5.15E-07
0.907664389,1.14E-04,5.13E-07
0.86575087,2.27E-04,1.02E-06
0.907664389,2.27E-04,1.02E-06
0,0.9763653,3.77E-05
5.00E-04,0.9763653,3.77E-05
0.001,0.9763653,3.77E-05
0,0.978195933,3.67E-05
5.00E-04,0.978195933,3.67E-05
0.001,0.978195933,3.67E-05
0.953832194,0,0
1,0,0
0.953832194,1.14E-04,5.10E-07
1,1.14E-04,5.08E-07
0.953832194,2.27E-04,1.01E-06
1,2.27E-04,1.01E-06
0,0.979777492,3.57E-05
5.00E-04,0.979777492,3.57E-05
0.001,0.979777492,3.57E-05
0,0.981359051,3.45E-05
5.00E-04,0.981359051,3.45E-05
0.001,0.981359051,3.45E-05
1.046167806,0,0
1.092335611,0,0
1.046167806,1.14E-04,5.06E-07
1.092335611,1.14E-04,5.03E-07
1.046167806,2.27E-04,1.00E-06
1.092335611,2.27E-04,1.00E-06
0,0.982725424,3.34E-05
5.00E-04,0.982725424,3.34E-05
1.00E-03,0.982725424,3.34E-05
0,0.984091798,3.21E-05
5.00E-04,0.984091798,3.21E-05
1.00E-03,0.984091798,3.21E-05
1.13424913,0,0
1.176162649,0,0
1.13424913,1.14E-04,5.01E-07
1.176162649,1.14E-04,4.98E-07
1.13424913,2.27E-04,9.95E-07
1.176162649,2.27E-04,9.90E-07
0,0.985272264,3.09E-05
5.00E-04,0.985272264,3.09E-05
1.00E-03,0.985272264,3.09E-05
0,0.98645273,2.96E-05
5.00E-04,0.98645273,2.96E-05
0.001,0.98645273,2.96E-05
1.214213907,0,0
1.252265165,0,0
1.214213907,1.14E-04,4.96E-07
1.252265165,1.14E-04,4.93E-07
1.214213907,2.27E-04,9.85E-07
1.252265165,2.27E-04,9.80E-07
0,0.987472583,2.83E-05
5.00E-04,0.987472583,2.83E-05
0.001,0.987472583,2.83E-05
0,0.988492436,2.69E-05
5.00E-04,0.988492436,2.69E-05
0.001,0.988492436,2.69E-05
1.286810063,0,0
1.321354961,0,0
1.286810063,1.14E-04,4.91E-07
1.321354961,1.14E-04,4.88E-07
1.286810063,2.27E-04,9.75E-07
1.321354961,2.27E-04,9.70E-07
0,0.989373528,2.56E-05
5.00E-04,0.989373528,2.56E-05
0.001,0.989373528,2.56E-05
0,0.990254621,2.42E-05
5.00E-04,0.990254621,2.42E-05
0.001,0.990254621,2.42E-05
1.352716604,0,0
1.384078247,0,0
1.352716604,1.14E-04,4.85E-07
1.384078247,1.14E-04,4.82E-07
1.352716604,2.27E-04,9.65E-07
1.384078247,2.27E-04,9.59E-07
0,0.991015833,2.29E-05
5.00E-04,0.991015833,2.29E-05
1.00E-03,0.991015833,2.29E-05
0,0.991777045,2.16E-05
5.00E-04,0.991777045,2.16E-05
1.00E-03,0.991777045,2.16E-05
1.412549967,0,0
1.441021687,0,0
1.412549967,1.14E-04,4.79E-07
1.441021687,1.14E-04,4.76E-07
1.412549967,2.27E-04,9.53E-07
1.441021687,2.27E-04,9.46E-07
0,0.992434688,2.03E-05
5.00E-04,0.992434688,2.03E-05
1.00E-03,0.992434688,2.03E-05
0,0.99309233,1.90E-05
5.00E-04,0.99309233,1.90E-05
1.00E-03,0.99309233,1.90E-05
1.466869785,0,0
1.492717883,0,0
1.466869785,1.14E-04,4.72E-07
1.492717883,1.14E-04,4.68E-07
1.466869785,2.27E-04,9.39E-07
1.492717883,2.27E-04,9.31E-07
0,0.993660494,1.78E-05
5.00E-04,0.993660494,1.78E-05
1.00E-03,0.993660494,1.78E-05
